股票代码,股票名称,市场板块,所属级别,形态名称,形态英文,信号方向,出现日期,信号强度,放量倍数,现价,涨跌幅%,近一年涨停次数,多级别共振
003043,华亚智能,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,78.7,1.07,67.5,16.64,7,否
688302,海创药业,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.4,38.21,16.64,0,是
300902,国安达,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.52,17.11,16.63,0,是
300161,华中数控,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.73,29.56,16.61,0,是
301085,亚康股份,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.38,59.77,16.6,2,是
301509,金凯生科,创业,周线,启明星,Morning Star,看涨,2026-08-07,100,0.86,31.34,16.59,0,是
301055,张小泉,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,90.6,0.73,30.03,16.58,1,否
688219,会通股份,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.34,12.94,16.58,0,是
002078,太阳纸业,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.48,14.56,16.57,0,是
300580,贝斯特,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.2,20.96,16.57,1,是
000908,石药景峰,深证,周线,启明星,Morning Star,看涨,2026-08-07,100,1.2,6.97,16.56,5,否
301459,丰茂股份,创业,月线,启明星,Morning Star,看涨,2026-08-14,100,0.37,37.57,16.53,0,否
603317,天味食品,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.09,15.16,16.53,3,是
300341,麦克奥迪,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.51,13.33,16.52,0,否
300341,麦克奥迪,创业,周线,启明星,Morning Star,看涨,2026-07-31,100,1.51,13.33,16.52,0,否
600095,湘财股份,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,100,2.19,8.69,16.49,2,是
600545,卓郎智能,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.57,4.45,16.49,22,是
300291,百纳千成,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.85,5.16,16.48,4,是
000989,九芝堂,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.42,9.05,16.47,2,是
688401,路维光电,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,87.4,0.8,70.38,16.47,1,否
603170,宝立食品,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.46,13.3,16.46,0,是
688235,百济神州,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.72,299.33,16.45,0,是
688702,盛科通信,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.93,398.6,16.45,2,是
300253,卫宁健康,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.22,7.59,16.41,1,否
603558,健盛集团,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.82,12.91,16.41,1,是
688520,神州细胞,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.52,39.4,16.4,0,是
600686,金龙汽车,上证,周线,启明星,Morning Star,看涨,2026-07-31,100,1.46,12.22,16.38,4,是
603005,晶方科技,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.86,33.79,16.36,6,否
002746,仙坛股份,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,100,2.4,6.19,16.35,0,否
601949,中国出版,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,99.2,0.69,5.41,16.34,1,否
300983,尤安设计,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.7,39.55,16.32,0,否
603159,上海亚虹,上证,周线,启明星,Morning Star,看涨,2026-08-07,100,0.94,20.54,16.31,7,否
603920,世运电路,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.81,36.66,16.31,8,是
000408,藏格矿业,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.35,80.62,16.3,0,是
600129,太极集团,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,3.77,15.78,16.29,2,是
600373,中文传媒,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.98,7.71,16.29,0,是
688535,华海诚科,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,79.9,1.13,103.6,16.27,0,否
600094,大名城,上证,周线,启明星,Morning Star,看涨,2026-07-31,100,0.95,4.15,16.25,4,否
603719,良品铺子,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.53,9.52,16.24,1,是
600234,科新发展,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.66,20.63,16.23,17,否
300026,红日药业,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.5,3.37,16.21,0,否
600800,渤海化学,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.39,3.59,16.18,9,是
002058,威尔泰,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-04-30,88.8,0.46,25.1,16.15,2,否
003005,竞业达,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,87.9,1.19,13.23,16.15,3,否
603175,超颖电子,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.55,85.94,16.14,7,是
002027,分众传媒,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.64,5.62,16.12,0,是
688138,清溢光电,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,88.8,0.86,32.05,16.12,0,否
300497,富祥股份,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.74,19.05,16.09,2,是
001359,平安电工,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,97.4,2.12,89,16.08,12,否
603351,威尔药业,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.57,26.93,16.08,1,是
300692,中赋科技,创业,周线,启明星,Morning Star,看涨,2026-08-07,100,1.44,9.32,16.06,1,是
300915,海融科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.27,20.54,16.05,0,否
300546,雄帝科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.2,15.84,16.04,0,否
600673,东阳光,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.74,32.91,16.04,13,是
000895,双汇发展,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.52,25.99,16.03,0,是
300585,奥联电子,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,91.4,1.19,14.13,16.01,0,否
605303,园林股份,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.61,21.66,16.01,22,否
300766,每日互动,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.32,23.64,16,1,否
300112,万讯自控,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.93,7.18,15.99,0,是
301317,鑫磊股份,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.68,45.82,15.97,2,是
601827,三峰环境,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,94.6,1.38,8.43,15.96,0,否
600151,航天机电,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.73,10.11,15.94,13,否
600151,航天机电,上证,周线,启明星,Morning Star,看涨,2026-07-31,98.8,0.73,10.11,15.94,13,否
000997,新 大 陆,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.2,18.79,15.92,1,否
301387,光大同创,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.69,55.93,15.92,1,是
603288,海天味业,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.71,38.44,15.92,0,是
689009,九号公司,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.61,44.22,15.91,0,是
002403,爱仕达,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,91.9,1.42,9.12,15.88,3,否
002587,奥拓电子,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.49,7.81,15.88,2,是
000681,视觉中国,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.04,17.96,15.87,9,否
000681,视觉中国,深证,周线,启明星,Morning Star,看涨,2026-07-31,100,1.04,17.96,15.87,9,否
603536,惠发食品,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.97,8.98,15.87,3,是
301110,青木科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,89.8,1.49,36.6,15.86,0,否
600191,华资实业,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.26,9.86,15.86,6,否
688295,中复神鹰,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.57,44.71,15.86,2,否
000950,重药控股,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.02,6.29,15.84,8,否
603004,鼎龙科技,上证,周线,启明星,Morning Star,看涨,2026-08-07,100,1.5,20.93,15.83,3,是
688230,芯导科技,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.15,78.81,15.83,0,是
688711,宏微科技,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.69,25.68,15.83,1,否
001388,信通电子,深证,周线,启明星,Morning Star,看涨,2026-08-07,100,3.54,22.99,15.82,6,否
601026,道生天合,上证,月线,启明星,Morning Star,看涨,2026-08-14,100,0.43,17.35,15.82,3,否
689009,九号公司,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.31,44.22,15.82,0,是
600095,湘财股份,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.04,8.72,15.8,2,是
600575,淮河能源,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-05-29,100,1.67,4.18,15.79,0,是
000676,智度股份,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,4.75,7.49,15.77,7,是
300434,金石亚药,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.19,11.45,15.77,1,是
300840,酷特智能,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,81.6,0.88,17.25,15.77,1,否
603057,紫燕食品,上证,周线,启明星,Morning Star,看涨,2026-07-31,100,1.04,22.4,15.76,6,是
000001,平安银行,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.24,11.63,15.72,0,是
002693,双成药业,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.69,9.94,15.72,5,否
601139,深圳燃气,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,99.3,1.41,6.55,15.72,1,否
603225,新凤鸣,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,2.21,19.65,15.72,2,是
002958,青农商行,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.29,3.17,15.69,0,是
002162,悦心健康,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.64,3.91,15.68,4,是
300056,中创环保,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.66,8.19,15.68,1,是
600993,马应龙,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.39,25.01,15.68,0,是
603859,能科科技,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,84.1,0.77,40.2,15.68,8,否
688373,盟科药业,科创,周线,启明星,Morning Star,看涨,2026-08-07,100,1.18,5.24,15.67,1,是
603997,继峰股份,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.12,13.16,15.64,2,否
603382,海阳科技,上证,月线,启明星,Morning Star,看涨,2026-08-14,100,0.69,20.94,15.63,6,是
300238,冠昊生物,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.29,12.52,15.6,1,否
688311,盟升电子,科创,周线,启明星,Morning Star,看涨,2026-08-07,100,1.05,24.48,15.58,1,否
603960,克来机电,上证,周线,启明星,Morning Star,看涨,2026-07-31,100,0.65,16.11,15.57,3,是
688310,迈得医疗,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.85,15.15,15.56,0,否
300429,强力新材,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.95,10.7,15.55,0,是
000070,特发信息,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.62,14.65,15.54,27,是
300196,长海股份,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.8,18.36,15.54,1,是
300621,维业股份,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.14,6.84,15.54,0,是
300380,安硕信息,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.1,30.35,15.53,0,否
300634,彩讯股份,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.69,20.16,15.53,1,否
300634,彩讯股份,创业,周线,启明星,Morning Star,看涨,2026-07-31,100,0.69,20.16,15.53,1,否
300679,电连技术,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,84.5,0.75,42.19,15.53,1,否
002517,恺英网络,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.5,17.19,15.52,2,是
300373,扬杰科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,88.2,0.86,96.93,15.5,0,否
600846,同济科技,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1,11.55,15.5,5,是
300146,汤臣倍健,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.54,10.44,15.49,0,是
600039,四川路桥,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.78,9.03,15.47,0,是
601858,中国科传,上证,周线,启明星,Morning Star,看涨,2026-07-31,100,1.5,19.78,15.47,8,否
002195,岩山科技,深证,周线,启明星,Morning Star,看涨,2026-07-31,100,1.79,6.8,15.45,10,否
300261,雅本化学,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,94.9,1.04,5.16,15.44,0,否
301004,嘉益股份,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.6,37.6,15.44,0,否
300603,立昂技术,创业,月线,启明星,Morning Star,看涨,2026-08-14,100,0.46,8.9,15.43,0,否
301399,英特科技,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.46,17.22,15.42,0,否
601083,锦江航运,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.54,11.47,15.39,2,是
002100,天康生物,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.99,7.28,15.37,1,是
688023,安恒信息,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.22,39.55,15.37,0,否
600850,电科数字,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.38,15.71,15.35,3,否
603283,赛腾股份,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,80.3,1.06,44.41,15.35,6,否
000006,深振业Ａ,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.29,7.52,15.34,9,是
688181,八亿时空,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.72,40,15.34,0,是
000070,特发信息,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.84,20.84,15.33,27,是
605566,福莱蒽特,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.73,25.81,15.33,7,否
603330,天洋新材,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,99.8,1.22,6.93,15.31,11,是
002642,荣联科技,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,89.4,1.5,7.39,15.29,6,否
600058,五矿发展,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.51,11.55,15.27,9,否
688399,硕世生物,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.33,30.19,15.27,0,否
688399,硕世生物,科创,周线,启明星,Morning Star,看涨,2026-08-07,100,1.33,30.19,15.27,0,否
300759,康龙化成,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,97,1.44,28.93,15.26,0,否
688372,伟测科技,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,84.1,1.01,125.48,15.26,0,否
002201,九鼎新材,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-04-30,100,2.68,13.39,15.23,13,是
600345,长江通信,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.56,47.29,15.23,16,是
605287,德才股份,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,91.4,0.71,34.72,15.23,18,否
601916,浙商银行,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,89.2,1.14,3.03,15.21,0,否
603183,建研院,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.66,4.09,15.21,1,否
300050,世纪鼎利,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,97,0.31,6.29,15.2,0,否
600460,士兰微,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,87.6,1.22,32.55,15.18,2,否
688004,博汇科技,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-24,100,1.76,19.73,15.18,0,是
002948,青岛银行,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.03,5.85,15.16,1,是
301262,海看股份,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.8,20.59,15.16,2,否
688160,步科股份,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,82,0.8,109.4,15.16,2,否
002695,煌上煌,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.78,9.74,15.13,1,是
000810,创维数字,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,98.9,0.77,13.25,15.12,2,否
300328,宜安科技,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,92.3,0.35,14.77,15.12,1,否
603819,神力股份,上证,周线,启明星,Morning Star,看涨,2026-07-31,100,0.79,12.87,15.12,3,否
002484,江海股份,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,89.7,1.11,67.58,15.11,14,否
001266,宏英智能,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.08,34.59,15.07,12,否
002795,永和智控,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,91.5,1.01,6.04,15.05,10,否
605108,同庆楼,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,3.51,12.77,15.05,3,是
300505,川金诺,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,97.1,0.9,18.89,15.04,2,否
300505,川金诺,创业,周线,启明星,Morning Star,看涨,2026-07-31,94.4,0.9,18.89,15.04,2,否
002333,罗普斯金,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.78,5.36,15.02,4,是
002988,豪美新材,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.34,23.3,15,6,是
601318,中国平安,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.55,54.9,15,0,否
301105,鸿铭股份,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,96.4,0.9,44.96,14.99,0,否
002493,荣盛石化,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.95,12.36,14.98,0,是
688262,国芯科技,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.89,27.42,14.97,0,否
300105,龙源技术,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,2.09,7.07,14.96,1,否
600333,长春燃气,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.61,5.77,14.94,3,是
300782,卓胜微,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.65,78.02,14.87,0,否
688188,柏楚电子,科创,月线,启明星,Morning Star,看涨,2026-05-29,100,2.47,162.84,14.85,0,否
001311,多利科技,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.67,18.19,14.84,4,是
688719,爱科赛博,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,79.9,0.87,48.7,14.83,1,否
000966,长源电力,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,100,0.7,4.34,14.81,1,否
002853,皮阿诺,深证,周线,启明星,Morning Star,看涨,2026-08-07,100,0.63,21.72,14.8,9,是
002653,海思科,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.19,71.6,14.78,2,是
301577,美信科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,92.6,0.85,54.98,14.78,0,否
000967,盈峰环境,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,84.4,0.61,7.85,14.77,9,否
300217,东方电热,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,96.6,0.78,4.51,14.76,0,否
688136,科兴制药,科创,周线,启明星,Morning Star,看涨,2026-08-07,100,0.77,20.29,14.76,0,是
688356,键凯科技,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.31,74.5,14.74,0,是
002820,桂发祥,深证,月线,启明星,Morning Star,看涨,2026-08-14,100,0.25,10.14,14.71,4,是
600829,人民同泰,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,100,3.1,9.36,14.71,13,是
601528,瑞丰银行,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.2,5.07,14.71,0,否
300925,法本信息,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.93,15.46,14.69,0,否
601825,沪农商行,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.22,8.59,14.69,0,是
688173,希荻微,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.83,13.9,14.69,0,否
